wall_time,step,value
1759806387.0221634,1398,-360.5111999511719
1759806388.022691,1399,-367.3088073730469
1759806388.2903135,1400,-365.8526916503906
1759806389.1150446,1401,-364.5219421386719
1759806389.5330465,1402,-363.2979736328125
1759806390.0947192,1403,-362.9942321777344
1759806390.9156308,1404,-363.1029968261719
1759806391.4755068,1405,-358.0447998046875
1759806391.6967275,1406,-357.1436462402344
1759806392.1205237,1407,-357.7392272949219
1759806392.5403218,1408,-360.13250732421875
1759806393.0742373,1409,-362.1348571777344
1759806393.5493963,1410,-356.7770690917969
1759806394.0745354,1411,-352.760498046875
1759806394.4731057,1412,-344.7184143066406
1759806394.9067826,1413,-341.4194030761719
1759806395.4942753,1414,-346.1640319824219
1759806396.2529333,1415,-343.24713134765625
1759806396.4918206,1416,-336.55645751953125
1759806397.1423268,1417,-332.10516357421875
1759806397.9676797,1418,-333.22564697265625
1759806398.7363358,1419,-330.1426086425781
1759806399.2406223,1420,-324.6283264160156
1759806399.9022813,1421,-328.148681640625
1759806400.193412,1422,-327.1273193359375
1759806400.9631522,1423,-329.60076904296875
1759806401.3184152,1424,-330.7594299316406
1759806401.9468043,1425,-325.622314453125
1759806402.7763035,1426,-326.9817199707031
1759806403.0934412,1427,-326.3473205566406
1759806403.476941,1428,-314.5596008300781
1759806403.890153,1429,-312.8280944824219
1759806404.8902702,1430,-312.9628601074219
1759806405.9025111,1431,-312.6139221191406
1759806406.2424543,1432,-312.89349365234375
1759806406.9127913,1433,-310.8900146484375
1759806407.7647943,1434,-312.12567138671875
1759806408.7678993,1435,-310.64239501953125
1759806409.3346338,1436,-313.46484375
1759806409.8617551,1437,-314.0860290527344
1759806410.8686588,1438,-314.25311279296875
1759806411.5079124,1439,-318.7819519042969
1759806412.5153313,1440,-325.3310241699219
1759806412.8738291,1441,-328.7452392578125
1759806413.6367154,1442,-331.2147521972656
1759806414.0329983,1443,-333.3628845214844
1759806415.0295396,1444,-328.2964172363281
1759806416.0378938,1445,-329.606689453125
1759806416.6429086,1446,-327.22540283203125
1759806417.186528,1447,-325.8645324707031
1759806417.782667,1448,-325.5391845703125
1759806418.171339,1449,-326.20361328125
1759806419.1739683,1450,-323.41021728515625
1759806419.595589,1451,-324.40826416015625
1759806420.342366,1452,-321.7959899902344
1759806421.338543,1453,-327.7175598144531
1759806421.7535691,1454,-335.414794921875
1759806422.6649768,1455,-342.08843994140625
1759806423.014277,1456,-339.95269775390625
1759806424.0182707,1457,-339.9332580566406
1759806425.0241582,1458,-334.3872375488281
1759806425.5886993,1459,-335.7137145996094
1759806426.0222895,1460,-332.10870361328125
1759806426.9811814,1461,-330.577880859375
1759806427.2762933,1462,-327.06787109375
1759806427.7870033,1463,-330.54180908203125
1759806428.2966828,1464,-333.027099609375
1759806429.164115,1465,-332.96588134765625
1759806429.7309015,1466,-333.2496643066406
1759806430.683417,1467,-338.21038818359375
1759806431.1617444,1468,-341.2059631347656
1759806431.8123794,1469,-347.52545166015625
1759806432.3023612,1470,-348.8096923828125
1759806433.2855785,1471,-349.85577392578125
1759806433.782359,1472,-347.6636047363281
1759806434.276702,1473,-353.4936218261719
1759806435.1959667,1474,-358.8357238769531
1759806436.1097157,1475,-364.28875732421875
1759806436.8631442,1476,-362.3430480957031
1759806437.539095,1477,-365.5903625488281
1759806438.0003989,1478,-368.4358215332031
1759806438.3460083,1479,-365.8621826171875
1759806438.695655,1480,-362.7872314453125
1759806439.3379638,1481,-366.7339782714844
1759806439.8463955,1482,-358.7474365234375
1759806440.5405474,1483,-361.99993896484375
1759806440.6996562,1484,-357.33270263671875
1759806441.4661465,1485,-364.4524230957031
1759806441.9929554,1486,-364.0881042480469
1759806443.0043821,1487,-359.3584289550781
1759806444.0189836,1488,-359.1292724609375
1759806444.3369,1489,-351.6562805175781
1759806445.3337114,1490,-355.45037841796875
1759806445.9467473,1491,-352.91302490234375
1759806446.9446037,1492,-352.4616394042969
1759806447.3644931,1493,-350.4928283691406
1759806447.8406057,1494,-350.27899169921875
1759806448.8457732,1495,-349.89422607421875
1759806449.8246827,1496,-350.6559753417969
1759806450.2222755,1497,-348.9552001953125
1759806450.7707257,1498,-355.92071533203125
1759806451.524453,1499,-351.85479736328125
1759806452.493766,1500,-353.3516845703125
1759806453.224775,1501,-354.59686279296875
1759806453.550934,1502,-352.4339904785156
1759806454.1979756,1503,-351.8663635253906
1759806454.7787893,1504,-354.3086242675781
1759806455.4304235,1505,-352.9755554199219
1759806456.1083314,1506,-356.59564208984375
1759806456.6446576,1507,-356.1246337890625
1759806457.2870398,1508,-358.1548156738281
1759806458.2882204,1509,-356.012939453125
1759806459.2104964,1510,-356.3789367675781
1759806459.7769897,1511,-360.9752197265625
1759806460.7810686,1512,-364.7524719238281
1759806461.750818,1513,-361.9909362792969
1759806462.4796762,1514,-357.4114074707031
1759806463.327764,1515,-361.7876892089844
1759806463.9428554,1516,-367.5456848144531
1759806464.2070987,1517,-368.468505859375
1759806465.011756,1518,-365.8355407714844
1759806466.0257375,1519,-362.7005310058594
1759806466.6551685,1520,-367.9705505371094
1759806467.2762969,1521,-372.8507080078125
1759806468.2831745,1522,-372.71209716796875
1759806469.2528574,1523,-370.7213439941406
1759806469.354859,1524,-370.2205505371094
1759806469.4376886,1525,-372.63153076171875
1759806470.4366295,1526,-371.74334716796875
1759806471.0699925,1527,-375.1328430175781
1759806471.2396572,1528,-378.4990234375
1759806472.2283335,1529,-379.7518310546875
1759806473.0965476,1530,-387.59344482421875
1759806473.2794778,1531,-387.76043701171875
1759806474.2755258,1532,-389.6380920410156
1759806475.0433412,1533,-386.8978271484375
1759806476.047432,1534,-387.5135192871094
1759806476.4796264,1535,-387.6547546386719
1759806477.484607,1536,-381.4715881347656
1759806477.904446,1537,-379.54522705078125
1759806478.6353188,1538,-380.2445373535156
1759806479.6390984,1539,-370.9061584472656
1759806480.239251,1540,-368.2291259765625
1759806480.6019397,1541,-365.450439453125
1759806480.9154143,1542,-356.2485656738281
1759806481.31782,1543,-348.8229064941406
1759806481.5416932,1544,-349.7344970703125
1759806481.7475774,1545,-345.5974426269531
1759806481.9465346,1546,-343.28082275390625
1759806482.553038,1547,-341.8774108886719
1759806482.9694505,1548,-344.94873046875
1759806483.5230002,1549,-354.7826232910156
1759806483.7663736,1550,-354.322265625
1759806484.3434534,1551,-350.4060974121094
1759806484.7389019,1552,-351.6104736328125
1759806485.678693,1553,-340.8479919433594
1759806486.4616554,1554,-336.15447998046875
1759806487.0569866,1555,-338.285400390625
1759806487.2922757,1556,-343.5332336425781
1759806487.5502365,1557,-350.56231689453125
1759806488.140933,1558,-358.6321716308594
1759806488.3567271,1559,-356.31109619140625
1759806488.7139587,1560,-356.1676025390625
1759806489.1835213,1561,-354.9826354980469
1759806489.5612109,1562,-355.0135803222656
1759806490.589374,1563,-351.09619140625
1759806491.2399328,1564,-351.78167724609375
1759806491.654884,1565,-353.08770751953125
1759806491.9689856,1566,-352.6040344238281
1759806492.614556,1567,-348.6319885253906
1759806493.1526062,1568,-345.652587890625
1759806494.143446,1569,-339.0890808105469
1759806494.655796,1570,-337.2059631347656
1759806494.9464147,1571,-334.2462463378906
1759806495.3581982,1572,-334.7377624511719
1759806496.0636787,1573,-337.55828857421875
1759806497.0743456,1574,-329.29730224609375
1759806497.78068,1575,-323.4305114746094
1759806497.9216435,1576,-324.62353515625
1759806498.4582036,1577,-325.97991943359375
1759806498.9831975,1578,-323.89825439453125
1759806499.580287,1579,-324.10748291015625
1759806499.931395,1580,-325.5999755859375
1759806500.1128924,1581,-321.46429443359375
1759806500.7375047,1582,-324.6316223144531
1759806501.5637238,1583,-323.4720764160156
1759806502.075659,1584,-330.3440856933594
1759806502.7330024,1585,-324.4668273925781
1759806503.4804316,1586,-321.13104248046875
1759806503.8996203,1587,-322.0533142089844
1759806504.6669626,1588,-317.3451843261719
1759806505.1097133,1589,-317.67578125
1759806506.0034015,1590,-315.2861022949219
1759806506.4079642,1591,-316.6431579589844
1759806507.4086394,1592,-316.6708984375
1759806508.4205456,1593,-316.6461181640625
1759806509.4474266,1594,-313.2197570800781
1759806510.4573474,1595,-312.21978759765625
1759806511.2653286,1596,-319.82318115234375
1759806512.274167,1597,-319.8245849609375
1759806513.2909038,1598,-313.0386657714844
1759806514.2102377,1599,-317.2250671386719
1759806515.2183745,1600,-315.9923400878906
1759806516.2174282,1601,-313.68206787109375
1759806517.222223,1602,-317.81756591796875
1759806518.1462536,1603,-321.7666015625
1759806519.1417854,1604,-316.37835693359375
1759806520.1330543,1605,-316.01568603515625
1759806520.9239297,1606,-320.8025817871094
1759806521.5258052,1607,-321.81378173828125
1759806522.531045,1608,-321.8824462890625
1759806523.1594536,1609,-329.7413330078125
1759806524.161051,1610,-326.916259765625
1759806524.9441056,1611,-324.6094970703125
1759806525.9465225,1612,-322.64471435546875
1759806526.9238303,1613,-334.8201904296875
1759806527.7535367,1614,-336.1015319824219
1759806528.7581563,1615,-329.9627990722656
1759806529.6557252,1616,-334.62335205078125
1759806530.6947577,1617,-332.8323059082031
1759806531.440077,1618,-345.1622009277344
1759806532.340226,1619,-348.85443115234375
1759806533.3696585,1620,-341.7196960449219
1759806534.2761874,1621,-342.5773010253906
1759806534.8220751,1622,-357.3676452636719
1759806534.952149,1623,-356.9533386230469
1759806535.612891,1624,-363.0816955566406
1759806536.021134,1625,-361.4361267089844
1759806536.7806785,1626,-372.17413330078125
1759806537.3517847,1627,-371.51556396484375
1759806537.8883972,1628,-381.8818054199219
1759806538.887728,1629,-383.2735290527344
1759806539.7800624,1630,-386.0542297363281
1759806540.5663874,1631,-404.9291687011719
1759806541.564966,1632,-402.3343811035156
1759806542.186872,1633,-404.846435546875
1759806542.334612,1634,-399.5024719238281
1759806542.8715374,1635,-400.2693176269531
1759806543.5430155,1636,-414.1860656738281
1759806544.5363262,1637,-417.92962646484375
1759806545.214535,1638,-415.2120056152344
1759806546.0276248,1639,-422.43023681640625
1759806546.8688831,1640,-418.7188720703125
1759806547.4422705,1641,-417.5711364746094
1759806548.1378362,1642,-424.29852294921875
1759806549.135621,1643,-427.9815368652344
1759806550.1287127,1644,-426.48065185546875
1759806550.7746172,1645,-426.1758728027344
1759806551.7965946,1646,-423.50439453125
1759806552.7907128,1647,-420.91412353515625
1759806553.6440804,1648,-427.6941223144531
1759806554.1084542,1649,-421.8195495605469
1759806554.7317805,1650,-427.83697509765625
1759806555.3571877,1651,-436.8819885253906
1759806556.1831374,1652,-435.89044189453125
1759806556.61647,1653,-445.75634765625
1759806557.6191351,1654,-442.16973876953125
1759806557.886927,1655,-433.0086975097656
1759806558.1815715,1656,-427.4842834472656
1759806559.1893961,1657,-420.57427978515625
1759806560.183009,1658,-411.87109375
1759806561.195963,1659,-413.5679016113281
1759806562.2040284,1660,-414.2052307128906
1759806563.06429,1661,-419.6226501464844
1759806564.0687172,1662,-419.48895263671875
1759806564.527695,1663,-432.7162170410156
1759806565.1242125,1664,-432.1605529785156
1759806565.2146044,1665,-430.61663818359375
1759806565.9092574,1666,-436.4647216796875
1759806566.3499043,1667,-440.0194091796875
1759806567.3616877,1668,-443.2002868652344
1759806567.8185072,1669,-454.0993347167969
1759806568.6725223,1670,-451.79046630859375
1759806569.4895828,1671,-480.6087646484375
1759806569.978581,1672,-490.5694885253906
1759806570.9929082,1673,-480.65118408203125
1759806572.0035791,1674,-480.3853759765625
1759806572.8417852,1675,-481.3468322753906
1759806573.5567243,1676,-479.2474670410156
1759806574.5584137,1677,-470.7463684082031
1759806575.568674,1678,-469.0439758300781
1759806576.5796149,1679,-468.9064025878906
1759806577.4113762,1680,-477.2568664550781
1759806577.6842983,1681,-478.16729736328125
1759806578.6927063,1682,-477.87274169921875
1759806579.285768,1683,-479.4597473144531
1759806579.599154,1684,-476.078369140625
1759806580.6246638,1685,-474.499755859375
1759806581.5301921,1686,-474.1976623535156
1759806581.9350116,1687,-476.1647033691406
1759806582.8283975,1688,-482.3268737792969
1759806583.679579,1689,-486.56329345703125
1759806584.6137638,1690,-483.8017272949219
1759806585.4863534,1691,-482.4482116699219
1759806586.4929354,1692,-482.1457214355469
1759806587.4985027,1693,-484.58172607421875
1759806588.0608761,1694,-487.0662841796875
1759806588.582267,1695,-494.886474609375
1759806589.1328533,1696,-493.4418640136719
1759806589.7972593,1697,-499.99005126953125
1759806590.6111445,1698,-507.8540344238281
1759806591.2790513,1699,-504.8984375
1759806592.013964,1700,-505.4198913574219
1759806593.0565383,1701,-505.5435791015625
1759806593.497428,1702,-502.9963684082031
1759806594.3791234,1703,-499.2863464355469
1759806595.2726636,1704,-501.6080627441406
1759806596.1400056,1705,-502.61083984375
1759806597.0942523,1706,-502.6636047363281
1759806597.5204291,1707,-501.6654052734375
1759806598.331582,1708,-497.83209228515625
1759806598.7621229,1709,-494.3594970703125
1759806599.7670755,1710,-495.377685546875
1759806600.3482983,1711,-493.4859924316406
1759806601.3571482,1712,-491.5538635253906
1759806601.8221438,1713,-489.4727783203125
1759806602.831861,1714,-489.38519287109375
1759806603.448877,1715,-490.7852783203125
1759806603.9224732,1716,-483.8077087402344
1759806604.7381113,1717,-495.9587707519531
1759806605.42371,1718,-488.3442077636719
1759806606.4322522,1719,-483.13214111328125
1759806607.4331543,1720,-483.0426330566406
1759806608.4319036,1721,-474.3294982910156
1759806609.256538,1722,-460.23431396484375
1759806610.2076774,1723,-460.2074890136719
1759806611.217886,1724,-453.5938720703125
1759806612.2194638,1725,-449.298583984375
1759806612.8017113,1726,-439.3050537109375
1759806613.3564808,1727,-431.71551513671875
1759806613.9061341,1728,-428.41107177734375
1759806614.348755,1729,-426.2491455078125
1759806614.7734182,1730,-415.8821105957031
1759806615.3130612,1731,-397.03656005859375
1759806616.3109093,1732,-396.98358154296875
1759806617.3048546,1733,-396.3453063964844
1759806618.3018637,1734,-395.9825744628906
1759806619.2989554,1735,-394.9993591308594
1759806620.3067544,1736,-380.90740966796875
1759806620.7657073,1737,-370.6027526855469
1759806621.771081,1738,-369.52117919921875
1759806622.7971737,1739,-362.6153869628906
1759806623.6330562,1740,-362.6719970703125
1759806624.3250253,1741,-372.13153076171875
1759806625.3453498,1742,-365.8244323730469
1759806625.872731,1743,-365.511474609375
1759806626.880728,1744,-365.0777587890625
1759806627.8895526,1745,-363.5440673828125
1759806628.9051352,1746,-363.03094482421875
1759806629.893666,1747,-363.119140625
1759806630.9009726,1748,-351.32135009765625
1759806631.9075193,1749,-344.6889343261719
1759806632.9125657,1750,-339.1339111328125
1759806633.9168134,1751,-330.1455383300781
1759806634.347357,1752,-332.91241455078125
1759806635.0521035,1753,-334.7528991699219
1759806635.7807357,1754,-337.35723876953125
1759806636.7914512,1755,-338.02508544921875
1759806637.4535675,1756,-344.1290588378906
1759806638.451695,1757,-343.82733154296875
1759806639.4495573,1758,-343.85284423828125
1759806640.459705,1759,-340.40203857421875
1759806640.976963,1760,-341.8400573730469
1759806641.4002192,1761,-336.1766357421875
1759806642.4062219,1762,-336.93377685546875
1759806643.4092066,1763,-324.96624755859375
1759806644.4056473,1764,-319.59844970703125
1759806645.4121075,1765,-318.74151611328125
1759806646.4350362,1766,-313.39593505859375
1759806646.9523964,1767,-308.56109619140625
1759806647.7551532,1768,-309.4272766113281
1759806648.3854556,1769,-298.8419189453125
1759806649.3867826,1770,-298.3242492675781
1759806650.045273,1771,-267.910888671875
1759806650.4877615,1772,-260.4846496582031
1759806650.7827287,1773,-259.8690185546875
1759806651.0717711,1774,-258.8765563964844
1759806652.108027,1775,-260.07220458984375
1759806652.407778,1776,-259.5400390625
1759806653.0921621,1777,-260.6967468261719
1759806654.0948567,1778,-261.0072937011719
1759806655.1356683,1779,-267.7955017089844
1759806656.1734443,1780,-257.8240966796875
1759806657.21314,1781,-256.7453308105469
1759806658.2170713,1782,-256.6617126464844
1759806659.2196527,1783,-252.91183471679688
1759806659.7983403,1784,-249.9583282470703
1759806660.3074048,1785,-255.89698791503906
1759806661.3096557,1786,-255.52474975585938
1759806662.1742253,1787,-253.72108459472656
1759806663.172173,1788,-252.54148864746094
1759806664.1731899,1789,-248.57810974121094
1759806664.7494223,1790,-248.546875
1759806664.8838787,1791,-248.4639892578125
1759806665.3976948,1792,-250.79205322265625
1759806665.5163343,1793,-248.8105010986328
1759806666.5320358,1794,-247.33450317382812
1759806667.5389278,1795,-239.97337341308594
1759806668.541042,1796,-233.30873107910156
1759806669.2593863,1797,-230.7002716064453
1759806669.709387,1798,-232.2095489501953
1759806670.307956,1799,-228.91476440429688
1759806671.3123164,1800,-228.2987823486328
1759806671.965898,1801,-229.69192504882812
1759806672.243328,1802,-227.95411682128906
1759806672.6468718,1803,-228.32296752929688
1759806673.6745393,1804,-226.16380310058594
1759806673.896308,1805,-224.9842529296875
1759806674.9339275,1806,-215.5516357421875
1759806675.2522247,1807,-217.2078857421875
1759806676.259917,1808,-216.2784423828125
1759806676.796142,1809,-217.14112854003906
1759806677.2145083,1810,-223.02899169921875
1759806677.9184494,1811,-225.2484893798828
1759806678.9130144,1812,-228.29165649414062
1759806679.3119614,1813,-220.5113525390625
1759806679.5254328,1814,-218.4418182373047
1759806680.463134,1815,-218.15899658203125
1759806680.9704533,1816,-217.94520568847656
1759806681.983442,1817,-205.36183166503906
1759806682.306429,1818,-198.28131103515625
1759806682.4665864,1819,-197.8105926513672
1759806682.9336421,1820,-207.33526611328125
1759806683.183646,1821,-207.82635498046875
1759806683.4912817,1822,-208.1705780029297
1759806683.8569818,1823,-209.29295349121094
1759806684.860748,1824,-216.58485412597656
1759806685.2185216,1825,-219.91067504882812
1759806685.6062772,1826,-220.5251922607422
1759806685.8944488,1827,-224.1197052001953
1759806686.507723,1828,-214.6330108642578
1759806687.1985147,1829,-216.11219787597656
1759806687.5688798,1830,-220.13365173339844
1759806687.7986925,1831,-219.63092041015625
1759806688.0659525,1832,-219.72581481933594
1759806688.7367113,1833,-226.52703857421875
1759806689.6827734,1834,-238.1347198486328
1759806690.3265452,1835,-240.79110717773438
1759806691.34898,1836,-244.34413146972656
1759806691.702188,1837,-248.56642150878906
1759806692.5721614,1838,-258.2255554199219
1759806692.8574736,1839,-258.630615234375
1759806693.3531098,1840,-258.9277648925781
1759806693.956892,1841,-249.68179321289062
1759806694.0660286,1842,-249.3688507080078
1759806694.905866,1843,-250.3026885986328
1759806695.094651,1844,-250.0160369873047
1759806695.5952034,1845,-254.68338012695312
1759806696.4550006,1846,-257.2958984375
1759806697.1473045,1847,-259.759033203125
1759806697.8444495,1848,-273.7975158691406
1759806698.0061736,1849,-274.26629638671875
1759806698.3456724,1850,-274.6221618652344
1759806698.7104163,1851,-276.1726989746094
1759806699.709068,1852,-272.3145751953125
1759806700.3889256,1853,-263.46435546875
1759806700.5323808,1854,-261.5411376953125
1759806701.5744483,1855,-262.8396301269531
1759806702.0631917,1856,-261.3652648925781
1759806702.3218508,1857,-261.4250793457031
1759806702.7511299,1858,-264.87396240234375
1759806703.786775,1859,-265.49603271484375
1759806704.1310651,1860,-265.99005126953125
1759806704.6267223,1861,-273.5955810546875
1759806705.109944,1862,-273.6533203125
1759806705.6106172,1863,-281.1902160644531
1759806706.263358,1864,-287.15155029296875
1759806706.6740692,1865,-289.60699462890625
1759806706.8585064,1866,-289.65521240234375
1759806707.0735536,1867,-287.47796630859375
1759806707.2783048,1868,-281.7982177734375
1759806707.4662905,1869,-281.6355895996094
1759806707.5993803,1870,-282.41217041015625
1759806707.7883706,1871,-282.0680236816406
1759806708.443233,1872,-280.07763671875
1759806708.6136174,1873,-280.3948669433594
1759806708.7953405,1874,-281.0251159667969
1759806709.378687,1875,-284.0601806640625
1759806709.5670776,1876,-284.3926086425781
1759806709.7518492,1877,-283.34326171875
1759806709.9654906,1878,-282.88763427734375
1759806710.4274652,1879,-277.4759826660156
1759806710.671847,1880,-278.1500244140625
1759806710.8309765,1881,-278.48822021484375
1759806711.196036,1882,-280.55902099609375
1759806712.2079396,1883,-280.5898742675781
1759806713.1538434,1884,-283.9799499511719
1759806713.6107585,1885,-280.62469482421875
1759806713.7839894,1886,-282.12139892578125
1759806714.0998688,1887,-281.9443359375
1759806715.1099365,1888,-279.0654602050781
1759806715.4628584,1889,-281.6552734375
1759806715.7064486,1890,-280.77294921875
1759806715.9735754,1891,-280.810302734375
1759806716.9779358,1892,-279.25762939453125
1759806717.1631737,1893,-278.9595642089844
1759806718.1315472,1894,-279.36859130859375
1759806718.9299526,1895,-280.01593017578125
1759806719.8164015,1896,-281.5460510253906
1759806720.2779732,1897,-278.01971435546875
1759806720.5148096,1898,-270.0958557128906
1759806720.6808884,1899,-268.0928039550781
1759806720.974736,1900,-268.9026184082031
1759806721.3121667,1901,-270.8215026855469
1759806721.7372851,1902,-273.41717529296875
1759806722.072566,1903,-272.5326843261719
1759806722.3998728,1904,-276.72064208984375
1759806722.671252,1905,-279.1382751464844
1759806722.8862896,1906,-278.5668029785156
1759806723.4945912,1907,-284.73309326171875
1759806723.7413585,1908,-285.3492431640625
1759806724.2983947,1909,-280.6592712402344
1759806724.6177754,1910,-275.4380798339844
1759806724.7418215,1911,-272.52374267578125
1759806725.208952,1912,-269.9693298339844
1759806725.32942,1913,-269.2248229980469
1759806725.7251124,1914,-269.68316650390625
1759806726.7414339,1915,-269.6502685546875
1759806726.872878,1916,-265.6535949707031
1759806727.2111902,1917,-266.0429992675781
1759806727.3602526,1918,-266.8771667480469
1759806727.809916,1919,-268.2015380859375
1759806727.9692278,1920,-259.1014404296875
1759806728.2148046,1921,-258.6253662109375
1759806728.3805633,1922,-257.2839660644531
1759806728.8159475,1923,-256.1229553222656
1759806729.1653259,1924,-249.18580627441406
1759806729.2504363,1925,-251.97872924804688
1759806730.2941318,1926,-251.5438232421875
1759806730.4883635,1927,-250.6382598876953
1759806730.6610026,1928,-249.81591796875
1759806731.2123191,1929,-248.1348114013672
1759806731.6974342,1930,-246.52032470703125
1759806731.819295,1931,-246.72613525390625
1759806732.0887086,1932,-246.97833251953125
1759806732.378872,1933,-246.004638671875
1759806732.651333,1934,-234.77804565429688
1759806732.9611285,1935,-234.02304077148438
1759806733.2154148,1936,-230.3900146484375
1759806733.437244,1937,-228.7044677734375
1759806733.537258,1938,-219.1837158203125
1759806733.6345723,1939,-218.9745635986328
1759806733.8420484,1940,-220.13784790039062
1759806734.1305254,1941,-218.56005859375
1759806734.3035882,1942,-218.52362060546875
1759806734.5040336,1943,-216.36294555664062
1759806734.7698848,1944,-216.918701171875
1759806735.4102974,1945,-218.42063903808594
1759806736.1102986,1946,-216.7550811767578
1759806736.683262,1947,-214.6376190185547
1759806736.7841039,1948,-200.89859008789062
1759806737.0742166,1949,-200.80209350585938
1759806737.192649,1950,-200.38226318359375
1759806737.4437892,1951,-197.59088134765625
1759806737.693609,1952,-196.9594268798828
1759806738.3694642,1953,-196.5246124267578
1759806738.629322,1954,-195.47341918945312
1759806738.8348508,1955,-193.45179748535156
1759806738.9777079,1956,-188.8470001220703
1759806739.1069958,1957,-189.08590698242188
1759806739.80467,1958,-186.62713623046875
1759806740.3664348,1959,-186.32620239257812
1759806741.2922199,1960,-185.65530395507812
1759806741.479763,1961,-177.580810546875
1759806741.5958323,1962,-176.85536193847656
1759806741.8817766,1963,-168.5316925048828
1759806742.0528316,1964,-162.7354736328125
1759806742.816745,1965,-160.84619140625
1759806742.9324117,1966,-160.8601837158203
1759806743.1705315,1967,-159.9990692138672
1759806743.4739878,1968,-159.47198486328125
1759806743.7644958,1969,-159.6066131591797
1759806743.9502234,1970,-159.97286987304688
1759806744.0449831,1971,-161.62623596191406
1759806744.325206,1972,-160.4754638671875
1759806744.5895345,1973,-160.4652099609375
1759806745.314956,1974,-158.3072509765625
1759806745.6775835,1975,-151.91461181640625
1759806745.8012383,1976,-152.11105346679688
1759806746.1563365,1977,-153.78590393066406
1759806746.4418278,1978,-153.66555786132812
1759806747.0166159,1979,-152.2126922607422
1759806747.6947613,1980,-151.79470825195312
1759806748.1426063,1981,-154.13429260253906
1759806748.3178062,1982,-151.95823669433594
1759806748.4532177,1983,-152.6086883544922
1759806748.544158,1984,-149.45272827148438
1759806748.6964738,1985,-146.68028259277344
1759806748.8872929,1986,-144.75399780273438
1759806749.0069659,1987,-144.71209716796875
1759806749.1104796,1988,-144.5009002685547
1759806749.510853,1989,-141.157470703125
1759806749.9571733,1990,-138.6875762939453
1759806750.9739058,1991,-138.4976043701172
1759806751.189762,1992,-137.0184326171875
1759806751.39511,1993,-136.43911743164062
1759806751.6648884,1994,-134.427490234375
1759806752.3910074,1995,-133.73851013183594
1759806752.6109478,1996,-132.01417541503906
1759806752.8157818,1997,-131.3355255126953
1759806752.911816,1998,-131.27247619628906
1759806753.0818758,1999,-131.59527587890625
1759806754.0091991,2000,-131.9587860107422
